Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4
72788,1060.865,393.2773329,236.8774717,1.660256377,0.798257287,73784,304.428251,0.69625605,0.986501138,0.812735832,0.774080338,0.005403052,0.001196639,0.59920037,0.994826236
29208,639.59,243.6528461,153.4431973,1.587902562,0.7767885,29560,192.8439281,0.805493505,0.988092016,0.897239437,0.791470041,0.00834199,0.002019237,0.626424826,0.994701586
96902,1207.71,477.898672,260.2467353,1.836329172,0.838718853,97688,351.2541222,0.736365363,0.991953976,0.834866971,0.734997067,0.004931773,0.000887821,0.540220688,0.99202301
142238,1425.362,516.4426267,351.4148645,1.469609509,0.732791853,143764,425.5620359,0.767464321,0.989385382,0.879782154,0.824025775,0.003630834,0.001032641,0.679018478,0.997892013
41995,765.763,284.0731778,188.5919566,1.506284695,0.747834569,42477,231.2351502,0.732513518,0.988652683,0.899950646,0.813998534,0.006764452,0.001831922,0.662593613,0.998054618
39060,746.25,276.0027769,180.8989189,1.525729278,0.755260898,39642,223.0083779,0.814309838,0.985318601,0.881400748,0.80799324,0.007066123,0.00185777,0.652853076,0.996077052
80987,1094.035,425.6211603,244.0051867,1.744311939,0.819351167,81826,321.1165692,0.761356372,0.989746535,0.850281527,0.754465706,0.005255426,0.001050378,0.569218502,0.992894628
32992,670.474,243.4477277,172.9993902,1.407217259,0.703573672,33329,204.9554075,0.730655091,0.989888686,0.922262659,0.841886714,0.007378993,0.002286607,0.708773239,0.997397935
40480,732.301,261.3224503,197.5627564,1.322731344,0.654558427,40810,227.0258504,0.784739454,0.991913747,0.948573775,0.868757545,0.006455594,0.002268351,0.754739673,0.998317822
87350,1153.405,453.1984366,249.4252906,1.816970667,0.834923102,89713,333.4928399,0.764377472,0.973660451,0.8251048,0.735864939,0.005188305,0.000938421,0.541497208,0.983884544
27797,613.276,223.8411244,158.6793154,1.410650934,0.705316447,28106,188.1282531,0.754410248,0.989005906,0.928743639,0.840454379,0.008052708,0.002478439,0.706363563,0.996432419
24070,561.763,204.4293446,150.082095,1.362116811,0.678985775,24330,175.0624912,0.743268281,0.989313605,0.958472576,0.856347173,0.008493118,0.002817386,0.73333048,0.998881775
38028,719.218,264.6085195,183.3178967,1.443440735,0.721140257,38448,220.0426173,0.738350419,0.989076155,0.923830408,0.831577977,0.006958255,0.002052542,0.691521931,0.998170924
27248,603.652,220.6787996,157.5183617,1.400971907,0.7003596,27539,186.2611906,0.724680851,0.989433168,0.93966101,0.844037537,0.008098899,0.002535437,0.712399364,0.998051496
181168,1672.524,653.0310215,360.1947076,1.812994493,0.834126191,186215,480.2814402,0.752708901,0.97289692,0.813854253,0.735464969,0.003604561,0.000650549,0.540908721,0.980664533
36325,690.58,246.1701717,188.3103217,1.307257984,0.644077851,36623,215.0591232,0.738868661,0.991863037,0.957166508,0.873619747,0.00677688,0.002435002,0.763211463,0.997714279
35313,691.229,233.1566948,193.1171461,1.207332956,0.560326339,35743,212.0422317,0.773898751,0.987969672,0.928753744,0.909440889,0.006602574,0.002786063,0.82708273,0.998564238
37327,748.298,270.8479809,175.8114502,1.540559393,0.760690406,37908,218.0050745,0.726206226,0.98467342,0.837690869,0.804898282,0.007256088,0.001878652,0.647861244,0.998068725
29087,632.507,241.1708794,153.7918713,1.568164022,0.77029443,29489,192.4440663,0.722658385,0.986367798,0.913646348,0.79795731,0.008291363,0.002073597,0.636735869,0.998506281
43918,824.223,340.089725,164.974604,2.06146714,0.87446345,44470,236.4701553,0.693412909,0.987587137,0.81238699,0.695316965,0.007743743,0.001116508,0.483465681,0.996648615
53550,872.576,334.7523066,205.1044147,1.632106784,0.790311694,54256,261.1167892,0.789543524,0.986987614,0.883817938,0.780029843,0.00625121,0.001427541,0.608446556,0.993049752
59763,997.957,381.6747707,199.993621,1.908434723,0.851724644,60551,275.8488987,0.668430118,0.986986177,0.754082039,0.72273286,0.006386473,0.00107486,0.522342787,0.996857112
38261,734.029,271.8838261,179.5208841,1.514496921,0.751014893,38662,220.7156955,0.713931184,0.989628059,0.892359279,0.811801491,0.00710603,0.001903734,0.659021661,0.998086276
65425,984.708,325.0131639,257.4804424,1.262282917,0.610241524,66436,288.620334,0.816424578,0.984782347,0.84788834,0.888026597,0.004967721,0.00190564,0.788591237,0.995425248
50364,858.355,320.5463373,202.7764668,1.580786677,0.77448161,51360,253.230007,0.704825347,0.980607477,0.859005999,0.78999501,0.006364593,0.001529142,0.624092116,0.986556503
48044,824.551,317.7222313,192.8835326,1.647223208,0.794638988,48442,247.3287704,0.807869514,0.991783989,0.888002067,0.778443389,0.006613151,0.001497947,0.60597411,0.998174617
62987,1008.734,368.7900642,218.0330556,1.691441067,0.806516305,64219,283.1917005,0.740413777,0.980815646,0.777870801,0.767894062,0.005855019,0.001255779,0.589661291,0.997377323
40292,742.57,261.4182115,197.5214725,1.323492622,0.655060352,40759,226.4980524,0.770136473,0.988542408,0.9182351,0.866420327,0.006488092,0.002255336,0.750684184,0.993524978
52855,898.174,322.0487976,210.3559782,1.530970502,0.757202286,53855,259.4168,0.706551526,0.981431622,0.823331977,0.805520163,0.006093062,0.001582417,0.648862733,0.993389705
69144,997.499,383.3073234,231.6006247,1.655035792,0.796820163,70302,296.7100859,0.744508571,0.983528207,0.873251672,0.774078834,0.005543609,0.001227759,0.599198041,0.991694205
48067,791.313,271.5494225,225.7855432,1.202687376,0.555567752,48402,247.3879649,0.733993006,0.993078798,0.964628925,0.91102372,0.005649394,0.002400493,0.829964218,0.998187487
33603,676.916,253.3384876,169.5361312,1.494303815,0.743075173,33953,206.8445513,0.792168604,0.989691633,0.921548841,0.816475038,0.007539163,0.002066686,0.666631488,0.996149976
29893,646.44,240.1605962,158.8738063,1.511643749,0.749917353,30316,195.092157,0.761217214,0.986046972,0.898923891,0.812340409,0.008034008,0.002158064,0.65989694,0.997529085
35478,704.863,266.3310211,170.1117344,1.565624042,0.769436806,35885,212.5370381,0.697973638,0.988658214,0.897345244,0.798018335,0.007506934,0.001877993,0.636833263,0.997041468
74407,1041.935,380.5872802,249.8268201,1.523404413,0.754391714,75370,307.7952807,0.737615861,0.987223033,0.861276118,0.808737697,0.005114939,0.001349743,0.654056663,0.996392807
45809,807.796,303.6566545,192.8801427,1.574328235,0.772354639,46449,241.5074125,0.753164973,0.986221447,0.882180144,0.795330545,0.006628755,0.001636072,0.632550676,0.995842389
66291,1032.54,428.0732985,198.0803095,2.161109802,0.886501762,67132,290.5242204,0.599419488,0.987472442,0.781359082,0.678678678,0.006457487,0.000845085,0.460604748,0.995417437
44001,807.713,305.2356881,185.0656968,1.64933693,0.795232764,44708,236.6935006,0.793382618,0.984186275,0.847536216,0.775445041,0.006937017,0.001547236,0.601315011,0.991771054
36496,698.972,218.3369555,213.0391831,1.024867596,0.218951263,36927,215.5647244,0.771487761,0.988328323,0.938718927,0.987302969,0.00598249,0.003506417,0.974767153,0.999007269
40851,744.001,281.3815555,185.3598351,1.518028732,0.752362729,41236,228.0638258,0.805898599,0.990663498,0.927396639,0.810514482,0.006887997,0.001833647,0.656933726,0.997244271
42722,765.843,284.2304289,192.0571927,1.479925979,0.737168034,43176,233.2280854,0.776580081,0.989484899,0.915338955,0.820559876,0.006653023,0.001860544,0.67331851,0.996461554
39439,740.91,267.5485998,187.8955797,1.423921734,0.711895125,39911,224.0876936,0.775732185,0.988173686,0.902827638,0.837558835,0.006783859,0.002059292,0.701504802,0.998887935
31991,666.561,252.1849516,161.9232936,1.557434672,0.76663638,32385,201.8222145,0.757416483,0.987833874,0.904811018,0.80029444,0.007882997,0.001994667,0.64047119,0.997492038
45816,814.284,311.1600595,188.0015362,1.655093175,0.796836048,46428,241.525864,0.699747995,0.986818299,0.868310857,0.77621101,0.006791515,0.001520777,0.602503532,0.997199484
35233,707.917,263.2304507,170.859998,1.540620706,0.76071245,35678,211.8019095,0.779284261,0.987527328,0.883476098,0.804625411,0.007471134,0.001931707,0.647422052,0.997431818
144058,1463.258,536.8875196,343.9628391,1.56088815,0.767823949,145734,428.2760119,0.748800582,0.988499595,0.845484073,0.79770156,0.003726884,0.000930867,0.636327779,0.993236489
76093,1064.213,419.9117262,233.4564102,1.798672933,0.831205403,77371,311.2629382,0.803007598,0.983482183,0.844301287,0.741258028,0.005518402,0.00102771,0.549463464,0.988305061
24378,570.738,202.9009984,153.5903063,1.321053414,0.653447703,24726,176.1789818,0.717654332,0.985925746,0.940447072,0.868300221,0.008323119,0.002918405,0.753945274,0.996001978
79616,1073.247,413.9522808,247.4068815,1.673163973,0.80174217,80746,318.3869338,0.740972377,0.986005499,0.868582054,0.769139219,0.00519936,0.001122405,0.591575137,0.989802207
54282,934.728,382.4225355,181.2497006,2.109920923,0.880550998,55029,262.8953955,0.602530803,0.986425339,0.780719812,0.687447446,0.007045108,0.000970567,0.472583992,0.997114852
43691,758.261,253.7693106,219.365532,1.15683311,0.502755046,44127,235.8582391,0.770945088,0.990119428,0.954914329,0.929419868,0.005808274,0.002673466,0.863821291,0.99929707
77921,1121.69,403.2322686,246.4501018,1.636161907,0.791486648,79249,314.9795209,0.696127217,0.983242691,0.778249204,0.781136693,0.005174886,0.001188471,0.610174534,0.998344328
80728,1107.051,425.1260411,244.0028531,1.742299468,0.818887441,81858,320.6026855,0.788829283,0.986195607,0.827749258,0.754135608,0.005266154,0.001050681,0.568720515,0.990881451
31972,639.974,213.6874805,190.6449473,1.120866215,0.451705439,32246,201.7622728,0.772270531,0.991502822,0.980968377,0.944193232,0.006683582,0.003276669,0.891500859,0.999253193
87477,1133.759,443.9203025,252.7868177,1.756105427,0.822031587,88836,333.7351879,0.711837512,0.984702148,0.855189282,0.751790774,0.005074709,0.000999951,0.565189368,0.992532117
64871,959.372,357.7626293,231.1965823,1.547439092,0.76314356,65510,287.3957594,0.769342979,0.990245764,0.885699457,0.803314085,0.005514986,0.00141666,0.64531352,0.998583367
29149,638.688,243.9807936,152.660434,1.598192716,0.780058357,29460,192.6490578,0.798646501,0.989443313,0.897957974,0.789607473,0.008370126,0.002007043,0.623479961,0.996441132
37899,716.834,267.3506124,181.3335152,1.474358517,0.734821003,38275,219.6690818,0.794778232,0.990176355,0.926830726,0.821651687,0.007054292,0.001983281,0.675111495,0.995356383
54147,919.032,381.7296669,181.3909471,2.104458205,0.8798877,54671,262.5682799,0.60764224,0.990415394,0.805606565,0.687838286,0.007049877,0.000973434,0.473121508,0.99566444
50545,858.245,325.3806656,198.9610812,1.63539856,0.791266272,51199,253.6846325,0.815110466,0.987226313,0.862314127,0.779654907,0.006437445,0.001467246,0.607861774,0.994096269
55842,929.15,360.0793671,203.3675362,1.770584302,0.825237878,58135,266.6462875,0.648481048,0.960557323,0.812828955,0.740520874,0.006448182,0.001196097,0.548371164,0.970937375
162310,1574.43,595.5099512,352.5959203,1.688930351,0.805871311,165976,454.5981858,0.796883362,0.977912469,0.822826801,0.763376304,0.003668966,0.000768561,0.582743382,0.984212985
34625,684.401,246.6660149,179.6733466,1.372858132,0.685144279,35064,209.9664717,0.734825976,0.987480037,0.928920132,0.851217675,0.007123928,0.002307076,0.72457153,0.994733917
67520,1078.227,434.7356814,200.8843078,2.164109711,0.886836275,68886,293.2049353,0.816050278,0.980170136,0.729830304,0.674444146,0.006438621,0.000821782,0.454874906,0.984399201
39293,736.159,276.7120865,181.3179874,1.526114924,0.755404597,39686,223.6725317,0.705629882,0.990097264,0.91113305,0.808322233,0.007042274,0.001854517,0.653384832,0.997140344
32152,654.489,238.3685434,171.9161317,1.386539711,0.692706206,32450,202.329429,0.729334906,0.990816641,0.943220332,0.848809269,0.007413801,0.002373893,0.720477174,0.998970213
36349,686.851,226.5198481,204.8168758,1.105962813,0.427131464,36645,215.1301564,0.740878888,0.9919225,0.968227162,0.949718792,0.006231804,0.00312733,0.901965783,0.997540615
41741,756.956,281.0310209,189.7241324,1.481261331,0.737725936,42253,230.5347953,0.747711599,0.987882517,0.915443282,0.820317965,0.006732733,0.001880616,0.672921564,0.996772692
76281,1082.67,426.2175577,231.7805298,1.838884215,0.839209645,78073,311.6472135,0.817614714,0.977047123,0.817775388,0.73119281,0.005587467,0.000985195,0.534642925,0.983146436
40712,754.969,284.0126525,182.8167787,1.553537124,0.765284344,41105,227.6754891,0.736415599,0.990439119,0.897581852,0.801638544,0.006976141,0.00177709,0.642624355,0.998340791
37982,720.626,270.6916541,179.0020612,1.512226464,0.750142144,38363,219.9094914,0.709466527,0.990068556,0.919110736,0.812398491,0.00712684,0.001914931,0.659991308,0.998056322
43267,784.55,298.7637884,185.3710949,1.611706445,0.78423779,43743,234.711004,0.751946472,0.989118259,0.88333491,0.785607269,0.006905119,0.001622456,0.617178782,0.99471102
33303,684.947,247.4114414,173.246083,1.428092555,0.713912689,33891,205.9191505,0.721281296,0.982650261,0.892029641,0.832294373,0.007429104,0.002198994,0.692713924,0.989259597
43204,839.531,346.3371445,159.8134744,2.167133565,0.887171926,43959,234.5400633,0.647076444,0.982824905,0.770300796,0.677201585,0.008016321,0.001039984,0.458601987,0.993851759
36097,704.802,250.0630138,184.0016463,1.359025959,0.677175962,36535,214.3831333,0.749397941,0.988011496,0.91315966,0.857316442,0.006927529,0.002308462,0.734991482,0.998872504
32026,661.84,244.0595844,167.5041642,1.457035923,0.727295101,32428,201.9325869,0.719410562,0.987603306,0.918769439,0.827390522,0.00762067,0.002203003,0.684575076,0.997450477
37394,704.489,240.0719714,198.6176511,1.208714181,0.56172289,37814,218.2006405,0.758745232,0.988893003,0.946811131,0.908896775,0.006420067,0.002702574,0.826093347,0.998510744
45988,774.279,268.1410248,218.6060795,1.226594546,0.579087603,46335,241.9788011,0.799819124,0.992511061,0.963960916,0.902431104,0.005830674,0.002385364,0.814381898,0.998916394
73222,1061.6,402.9536876,232.4006331,1.733875172,0.816925796,74190,305.3344821,0.696053082,0.986952419,0.816450072,0.757740881,0.005503178,0.001119119,0.574171242,0.995541261
68173,1030.906,368.816598,237.0123116,1.556107341,0.766177345,69468,294.6193468,0.771231404,0.981358323,0.806091117,0.798823449,0.00541001,0.00135888,0.638118902,0.992981508
38768,743.03,278.5906827,178.0659993,1.564536092,0.769067888,39158,222.1732447,0.687668511,0.990040349,0.882410288,0.797489861,0.007186099,0.001792973,0.635990078,0.995029431
65935,1007.87,368.8649179,228.9836257,1.610879017,0.783985542,66901,289.7430748,0.681766482,0.985560754,0.815674411,0.785499137,0.005594372,0.001313754,0.617008895,0.993926682
42740,784.924,284.3488827,192.4117511,1.477814536,0.736281932,43400,233.2772131,0.693133534,0.984792627,0.871744398,0.82039082,0.006652992,0.001859002,0.673041098,0.994629918
50043,894.418,357.3190441,179.9018515,1.986188809,0.864008741,50848,252.4217236,0.622425373,0.984168502,0.786089761,0.706432326,0.00714024,0.00109692,0.499046632,0.991200835
48638,874.041,301.9839706,205.4110154,1.470144968,0.733021909,49596,248.8530188,0.747747748,0.980683926,0.800058902,0.824060358,0.006208807,0.001766136,0.679075473,0.998339389
33444,677.12,247.868851,172.2720972,1.438821812,0.718997078,33822,206.3546058,0.780982182,0.988823842,0.916635759,0.83251528,0.007411459,0.002196101,0.693081691,0.997221054
40780,751.925,276.6824988,188.2445968,1.469803136,0.732875081,41235,227.8655495,0.791660196,0.988965684,0.906375247,0.823563292,0.00678476,0.001925317,0.678256495,0.996903524
54620,925.689,379.8736103,183.8619713,2.066080373,0.87506342,55272,263.7126162,0.711791076,0.988203792,0.800997856,0.694211467,0.006954845,0.000996401,0.481929561,0.995705206
46063,829.889,312.4502211,189.7115169,1.646975504,0.794569225,46775,242.1760375,0.693981168,0.984778193,0.840469711,0.775086786,0.006783106,0.001510114,0.600759525,0.989436221
37807,728.09,272.0901416,177.3756498,1.533976856,0.758304672,38253,219.4022959,0.779397213,0.988340784,0.896214464,0.806358858,0.007196819,0.001876868,0.650214609,0.997414161
33104,687.923,259.5703828,162.6785715,1.595602792,0.779242608,33589,205.3030002,0.745132464,0.985560749,0.879044129,0.790933842,0.007841058,0.001892845,0.625576343,0.998171359
44595,791.968,296.6677286,192.2877194,1.542832426,0.761505428,45055,238.2857895,0.784681166,0.989790256,0.893471624,0.803207651,0.006652489,0.00170795,0.645142531,0.995346816
46299,806.762,308.1820154,191.7478465,1.607225431,0.782866072,46772,242.7956295,0.815467803,0.989887112,0.893903437,0.787831922,0.006656343,0.001581793,0.620679137,0.997571294
63218,1000.665,416.3419172,194.4197638,2.141458816,0.884272425,64069,283.7105171,0.725509548,0.986717445,0.793365291,0.681436352,0.006585813,0.000875972,0.464355502,0.994398183
30673,644.678,232.9486738,167.9214928,1.387247516,0.693089133,31069,197.6210428,0.733452893,0.987254176,0.92742846,0.848345859,0.007594584,0.002426473,0.719690696,0.998389131
46503,780.526,268.3833664,221.3346673,1.212568143,0.565576378,46896,243.3299376,0.757254519,0.991619754,0.959215275,0.90665059,0.005771313,0.002405549,0.822015293,0.996749557
79501,1079.209,424.2389352,241.8912688,1.753841456,0.821521897,80911,318.1569063,0.770179416,0.982573445,0.857770959,0.749947447,0.005336272,0.001041216,0.562421173,0.986397569
82602,1118.823,441.6257063,240.6262772,1.835317869,0.838523948,84018,324.3025329,0.714550173,0.983146469,0.829235059,0.734337989,0.005346429,0.00095902,0.539252282,0.989699349
75037,1057.664,414.5013815,231.6883089,1.789047464,0.82919687,75812,309.095577,0.755598743,0.989777344,0.842926838,0.745704576,0.00552396,0.001053653,0.556075315,0.994845132
